Date,AAPL,ABBV,ABT,ACN,AIG,ALL,AMGN,AMZN,APA,APC,AXP,BA,BAC,BAX,BIIB,BK,BLK,BMY,C,CAT,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DIS,DOW,DVN,EBAY,EMC,EMR,EXC,F,FB,FCX,FDX,FOXA,GD,GE,GILD,GM,GOOG,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NKE,NOV,NSC,ORCL,OXY,PEP,PFE,PG,PM,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
1/8/2015,109.42,64.80,44.45,87.98,53.51,69.83,153.50,300.46,59.35,77.72,90.20,127.36,17.08,38.96,350.25,38.77,344.69,59.33,51.72,84.45,67.35,55.41,78.76,61.36,139.05,26.67,96.22,105.62,68.54,92.65,42.92,58.59,23.74,28.76,59.11,34.82,14.33,78.18,22.68,174.01,35.33,135.09,23.56,101.09,34.74,502.68,187.79,39.52,104.61,98.56,151.86,35.31,103.33,58.78,42.11,68.55,189.39,68.35,84.91,91.22,37.00,73.68,50.08,158.29,48.67,116.74,60.82,36.70,46.33,48.02,60.99,99.87,42.75,74.60,94.72,31.14,87.45,78.95,72.24,106.93,40.59,80.12,47.48,186.75,31.69,74.36,83.95,51.82,103.02,114.42,107.29,42.85,111.95,65.65,44.97,76.28,51.75,88.02,88.37
1/9/2015,109.54,63.03,43.98,87.89,52.60,69.11,151.61,296.93,59.17,77.95,89.05,127.11,16.78,38.47,342.34,38.21,340.61,58.94,50.57,83.44,66.69,55.33,77.40,61.35,136.91,26.94,96.17,103.52,67.60,93.11,42.85,59.17,23.41,29.14,58.18,34.76,14.14,77.74,22.76,171.64,35.03,135.59,23.23,101.01,34.15,496.17,184.91,39.11,102.82,96.92,152.52,35.37,101.92,57.76,41.64,67.64,189.28,67.07,83.83,90.10,36.64,73.33,49.15,156.34,48.56,116.59,60.54,36.10,45.94,47.49,59.31,99.08,42.73,74.46,94.08,31.28,86.64,78.75,72.15,106.06,39.26,78.68,46.87,188.72,31.59,73.68,82.69,51.85,102.05,112.37,106.51,41.96,111.34,64.68,44.57,74.43,50.90,86.93,88.24
1/12/2015,106.84,63.01,44.35,87.62,51.66,68.41,152.09,291.41,57.00,73.92,88.15,126.46,16.48,38.66,347.84,37.66,338.36,60.76,50.17,82.72,66.36,55.21,77.10,59.60,136.15,27.19,95.46,101.29,68.43,93.32,42.60,57.91,23.23,28.42,57.48,34.90,14.15,76.72,22.39,171.55,35.03,134.54,23.18,100.02,34.39,492.55,182.66,37.88,102.36,96.45,149.96,35.22,101.57,57.26,41.27,67.15,188.74,66.59,82.76,89.91,36.30,73.40,48.58,155.49,48.87,117.10,60.29,35.60,45.36,47.43,56.17,97.93,42.61,71.97,93.69,31.40,86.32,79.06,71.33,104.06,39.48,75.61,46.88,188.90,31.68,73.88,82.53,51.38,100.90,111.38,106.55,41.57,111.76,64.55,44.87,74.46,50.29,87.58,86.55
1/13/2015,107.79,61.19,43.64,87.93,51.17,68.82,151.03,294.74,57.00,74.66,87.88,126.75,16.25,38.26,352.74,37.59,339.39,61.68,49.81,82.23,66.82,55.87,76.44,59.00,134.78,27.24,95.50,99.68,67.27,94.04,42.08,57.68,23.20,28.13,57.40,34.78,14.14,76.45,20.70,170.49,34.78,134.44,23.06,96.06,33.83,496.18,182.52,37.63,101.68,97.14,150.32,35.12,101.74,57.27,41.26,67.11,188.63,66.60,82.95,89.74,36.06,71.75,47.99,155.38,49.25,115.43,60.18,35.27,45.13,47.01,55.56,97.47,42.28,71.99,93.62,31.08,86.68,79.11,70.75,103.57,39.79,75.35,46.85,189.02,31.68,73.22,83.62,51.06,101.41,109.29,107.00,41.12,111.65,64.74,44.97,74.03,50.10,86.89,86.23
1/14/2015,107.38,61.49,43.32,86.91,50.69,68.14,151.05,293.27,58.04,76.19,85.76,125.99,15.85,38.13,348.75,36.64,337.21,61.51,48.85,81.94,66.55,54.86,74.84,59.17,133.08,27.07,95.59,99.39,67.09,93.09,41.90,57.30,22.74,27.63,56.96,35.17,14.05,76.28,18.44,171.73,34.51,134.61,22.99,98.09,32.92,500.87,177.88,37.68,100.62,96.69,149.35,34.98,101.01,55.30,41.19,67.48,187.54,66.14,82.86,88.49,35.98,70.74,47.15,154.62,49.64,115.09,60.62,34.47,44.74,46.36,55.39,97.07,42.41,72.48,93.93,31.12,86.39,79.41,70.02,103.47,39.57,75.94,47.34,190.69,31.52,71.66,80.90,50.99,101.67,108.83,106.28,40.38,110.85,63.44,44.77,73.76,49.52,84.27,85.98
1/15/2015,104.46,60.71,42.99,86.31,49.72,67.95,147.90,286.95,58.50,74.34,84.58,125.75,15.02,38.00,339.88,36.46,333.99,60.22,47.03,80.93,66.42,55.04,75.04,58.03,133.08,26.57,95.43,98.22,67.28,93.21,41.79,56.67,22.31,27.31,56.73,35.51,13.81,74.05,18.03,172.83,34.25,134.96,22.79,96.25,32.08,501.79,176.17,36.69,99.02,95.14,148.17,34.83,99.54,53.52,41.01,67.46,186.71,65.12,81.66,88.34,35.97,70.87,46.22,154.45,50.35,114.90,59.88,33.85,44.27,45.92,54.43,97.81,41.98,72.97,93.93,31.04,86.26,78.84,69.21,103.30,39.16,74.24,47.91,192.08,31.46,72.95,80.93,50.68,102.78,108.28,106.21,39.99,110.85,62.84,44.89,73.56,49.01,85.02,85.24
1/16/2015,103.65,62.30,43.52,87.01,50.42,69.53,154.24,290.74,60.69,77.27,84.74,126.37,15.19,38.28,352.75,36.67,339.48,60.89,47.41,80.49,67.25,55.80,74.74,59.61,133.47,26.83,96.98,100.56,68.29,94.03,43.22,59.45,22.58,27.38,57.66,35.61,13.96,75.18,18.93,175.72,34.59,136.30,22.80,99.52,32.32,508.08,174.92,38.46,102.07,96.23,150.63,35.08,101.05,54.44,41.16,68.37,188.98,66.96,83.20,88.44,36.36,71.72,47.20,156.71,50.91,115.17,61.00,34.15,45.01,46.01,55.86,99.48,42.85,74.96,94.53,31.42,87.59,78.73,69.12,103.16,39.66,78.79,48.43,192.78,31.97,72.25,81.68,51.55,104.07,109.36,107.19,40.56,113.42,63.29,45.74,74.79,49.89,84.42,87.31
1/20/2015,106.32,61.25,43.26,86.75,49.97,69.06,153.43,289.44,58.89,76.60,85.94,126.80,15.08,38.17,363.28,36.45,338.03,61.02,47.06,80.60,67.04,54.85,75.47,59.71,133.15,27.21,96.96,101.85,68.39,93.59,42.58,58.41,22.59,27.24,57.78,35.49,13.95,76.24,18.96,178.07,33.78,135.34,23.05,102.56,32.56,506.90,173.34,39.14,101.21,96.97,150.45,34.73,98.37,54.23,41.77,69.67,189.99,65.52,83.65,87.77,36.44,71.17,46.96,156.65,51.66,115.15,60.59,34.02,45.16,46.31,55.89,99.35,43.23,74.91,94.75,31.71,87.54,79.56,70.27,103.55,39.96,77.97,48.72,191.66,32.11,71.02,78.90,52.05,103.92,111.36,108.17,40.25,114.77,63.76,45.92,74.81,50.24,84.34,87.28
1/21/2015,107.13,60.53,43.10,86.48,50.15,69.00,153.22,297.25,61.01,79.52,86.35,127.95,15.22,37.93,361.83,36.76,340.87,60.54,47.54,81.94,66.80,54.81,75.29,60.99,132.92,26.99,98.07,103.47,68.22,93.03,43.17,60.33,22.47,27.21,58.26,36.19,13.92,76.74,19.53,177.64,33.57,136.12,23.24,102.36,32.52,518.04,174.84,39.99,101.49,97.23,145.79,35.11,98.97,54.40,41.96,69.88,189.74,66.30,83.12,87.33,36.57,72.01,47.47,157.23,52.08,115.84,60.15,34.00,44.70,46.26,57.25,100.22,42.83,76.09,94.64,31.27,87.72,80.49,69.41,103.58,40.00,79.64,49.05,192.22,32.16,71.29,79.27,52.51,107.56,111.80,108.53,41.22,116.23,63.87,45.99,74.35,50.34,84.30,88.02
1/22/2015,109.92,60.80,43.52,87.61,51.58,70.62,155.35,310.32,62.42,80.29,83.10,131.07,15.90,38.41,353.65,37.90,351.88,60.67,49.36,83.33,67.75,55.60,74.31,61.71,134.95,27.63,98.84,104.19,69.06,94.00,43.77,59.99,24.05,28.02,57.14,35.49,13.97,77.65,19.70,180.33,34.22,138.39,23.47,103.90,32.46,534.39,179.67,40.12,103.98,97.37,148.95,35.52,100.77,56.06,42.37,70.09,192.26,68.50,83.77,87.86,37.00,74.40,48.37,160.47,52.45,117.53,60.57,34.78,45.88,47.42,56.38,101.89,43.38,75.72,96.10,31.43,88.58,81.07,69.72,104.96,40.71,79.58,49.16,195.88,31.96,73.05,80.24,53.17,112.02,117.11,111.03,42.42,117.62,63.95,45.56,74.78,51.95,85.91,88.98
1/23/2015,110.49,60.27,42.91,87.34,50.82,70.11,155.58,312.39,61.55,80.21,82.86,130.08,15.54,37.97,357.53,36.12,346.35,60.65,48.42,82.17,65.62,55.35,75.67,61.09,135.70,27.35,99.17,102.21,67.86,93.57,43.00,58.92,23.89,28.18,55.52,35.60,13.86,77.83,18.93,174.97,33.95,138.50,23.66,104.30,32.39,539.95,178.14,40.28,103.29,100.42,149.41,35.08,99.26,55.17,41.91,69.77,191.63,68.66,83.78,86.58,36.36,75.85,46.99,158.67,52.00,116.01,60.47,34.41,45.93,47.57,54.78,100.63,43.52,75.72,95.74,31.09,87.09,78.84,69.98,104.20,43.41,79.44,49.26,195.00,31.56,72.58,78.53,53.26,110.20,117.36,100.03,42.31,117.16,64.12,44.94,74.35,51.46,86.12,87.09
1/26/2015,110.61,60.65,43.19,87.20,50.52,70.40,155.50,309.66,63.11,81.42,82.04,129.55,15.66,37.68,362.44,36.63,348.57,61.03,48.69,82.57,64.78,55.72,76.25,62.20,136.52,27.11,99.56,104.16,68.16,93.82,43.00,60.45,23.59,27.82,56.78,35.57,14.02,77.50,19.24,175.62,34.20,137.27,23.77,105.85,32.34,535.21,178.07,40.75,104.26,99.82,149.88,34.46,99.32,55.26,41.61,69.75,189.92,69.38,83.00,87.65,36.01,74.51,47.00,158.88,52.24,116.66,60.79,34.37,45.76,47.67,55.34,101.91,43.23,77.13,95.89,31.42,86.60,79.06,70.40,103.91,43.36,81.07,49.26,196.96,31.38,72.55,79.51,53.25,109.82,118.58,99.46,42.52,115.96,63.69,44.76,74.60,51.77,86.23,87.92
1/27/2015,106.73,60.91,42.73,84.34,49.79,70.12,154.69,306.75,63.23,81.41,81.16,128.01,15.44,37.56,357.89,35.97,342.80,60.58,48.11,76.64,64.17,55.39,74.86,61.93,134.68,26.08,99.37,103.56,67.30,92.83,42.62,60.82,23.02,26.91,54.74,35.64,13.80,75.78,18.08,172.86,33.82,134.46,23.57,103.79,32.07,518.63,174.19,40.79,103.09,98.85,147.31,32.90,99.15,54.70,41.02,69.38,184.94,68.80,81.18,86.59,35.52,74.18,46.37,158.29,52.36,116.18,60.54,33.93,41.53,46.75,55.30,100.06,42.74,76.25,93.98,31.23,83.62,77.68,69.58,102.23,43.47,81.91,49.44,196.50,31.03,72.07,79.18,53.04,108.24,118.12,98.00,41.98,116.36,62.31,44.17,73.71,51.18,85.16,87.14
1/28/2015,112.77,59.71,42.47,82.58,48.55,69.02,150.55,303.91,59.83,77.99,80.50,134.93,15.02,37.29,351.18,34.91,336.51,59.93,46.91,76.80,63.64,53.66,72.60,59.14,133.38,25.99,98.17,99.21,65.95,91.55,41.52,57.23,22.66,26.12,53.72,35.25,13.58,76.24,17.14,170.44,33.23,133.68,23.04,101.24,31.51,510.00,170.80,38.79,102.67,97.79,145.27,32.51,98.56,53.29,40.57,68.65,183.68,68.18,80.16,85.82,35.11,72.36,45.13,158.59,51.83,114.93,59.47,33.15,40.10,46.16,51.31,98.92,42.04,73.46,93.01,30.61,82.32,76.71,68.83,102.03,43.09,78.23,49.20,195.38,30.91,71.59,77.46,52.50,106.72,116.45,96.50,41.12,114.17,61.16,43.89,72.56,50.40,84.47,84.27
1/29/2015,116.28,60.93,44.28,83.83,48.60,69.73,152.23,311.78,59.94,78.93,80.76,142.80,15.24,37.94,353.25,35.67,338.37,59.74,47.43,76.79,67.46,52.95,73.10,59.36,134.35,26.39,98.67,98.53,66.87,92.09,43.43,57.51,22.71,25.92,54.34,35.28,13.95,78.00,16.56,171.87,33.51,131.80,23.28,102.95,31.82,510.66,173.70,38.89,105.50,98.14,149.04,32.92,99.43,54.19,40.74,69.75,186.83,68.88,80.79,90.16,35.18,71.96,45.15,160.71,52.20,116.05,60.09,33.74,40.90,46.94,51.05,99.68,42.21,75.20,93.31,30.49,82.82,77.32,61.75,99.52,43.82,79.34,49.79,196.58,31.17,72.78,78.29,53.21,107.63,117.36,97.59,41.58,113.71,61.57,43.95,73.35,50.98,85.35,83.91
1/30/2015,114.58,58.26,43.79,82.26,48.21,68.50,148.23,354.53,61.25,80.52,79.47,140.47,14.97,37.37,389.16,35.41,332.10,58.89,46.77,76.76,65.99,52.24,71.39,59.51,136.59,25.56,96.75,98.08,65.49,89.86,43.57,59.03,22.31,25.46,54.40,34.34,13.81,75.91,16.54,168.11,32.83,130.55,23.09,103.59,31.30,534.52,170.16,39.30,102.36,95.77,146.96,31.80,97.26,52.93,39.84,69.64,182.82,66.74,81.44,89.36,34.69,70.38,44.80,157.00,50.96,115.55,58.33,33.19,39.33,45.64,52.17,97.93,41.25,76.82,91.12,29.94,81.49,76.38,60.56,97.62,43.07,79.82,47.84,190.72,31.14,70.96,76.52,52.03,104.54,114.55,96.05,40.94,112.08,63.28,43.56,72.54,50.16,82.68,83.76
2/2/2015,116.01,58.60,44.25,84.02,49.78,69.60,148.46,364.47,64.83,81.52,80.89,141.33,15.27,37.50,390.00,36.06,339.06,58.86,47.53,77.59,67.42,52.89,72.57,62.15,139.47,26.01,97.68,101.46,65.86,90.82,43.63,61.55,22.61,25.95,56.34,34.35,14.34,74.99,17.17,170.24,33.44,133.41,23.40,104.94,31.77,528.48,173.20,40.79,102.37,97.74,148.25,32.38,97.93,53.99,40.25,69.34,183.76,67.38,82.38,89.43,35.20,71.72,46.11,159.05,51.63,116.43,58.91,33.79,40.19,45.48,54.05,99.91,42.03,76.97,92.63,30.32,82.29,77.71,63.53,100.87,43.29,82.00,47.89,191.44,31.74,71.58,77.17,52.06,105.57,116.31,97.30,41.74,113.84,63.39,44.78,73.67,51.02,83.39,85.83
2/3/2015,116.03,59.51,44.83,86.06,50.64,70.70,148.20,363.55,66.62,84.31,82.47,142.37,15.70,37.45,393.89,36.78,344.23,58.49,48.69,80.55,67.62,54.46,73.63,64.01,146.87,26.29,98.69,104.78,67.44,92.96,45.24,62.75,22.83,26.34,56.79,35.18,14.70,75.40,18.67,171.95,34.26,136.18,23.65,105.92,32.61,529.24,177.89,42.57,105.12,99.21,151.91,32.43,99.51,55.21,40.29,68.57,186.35,68.58,83.21,90.79,35.50,73.72,47.31,160.52,52.07,117.87,59.05,34.40,40.50,46.18,51.83,103.02,42.39,78.88,93.48,30.68,83.09,78.29,64.92,103.78,43.70,84.36,47.91,192.10,32.48,73.14,78.88,52.99,106.08,119.03,97.73,42.27,116.09,64.49,45.59,73.57,51.64,83.86,88.39
2/4/2015,116.92,54.94,44.19,85.50,50.82,71.23,147.44,364.75,65.89,81.82,82.35,142.26,15.60,37.25,391.12,36.56,342.12,57.89,48.21,78.66,67.63,55.93,73.43,62.24,148.95,25.87,99.02,103.65,67.82,100.05,44.60,62.68,22.61,26.35,54.77,34.48,14.90,75.63,17.99,171.07,34.32,135.77,23.35,97.27,34.38,522.76,176.45,41.66,106.27,98.70,150.46,32.57,98.44,54.88,40.34,67.92,186.62,69.60,83.57,90.92,35.46,73.07,47.32,159.43,51.85,116.61,57.14,34.13,40.73,45.78,50.16,102.70,41.78,77.64,93.86,31.00,82.94,78.14,64.92,104.52,43.80,81.91,46.65,193.77,32.55,72.89,78.69,53.16,106.19,117.71,97.69,42.57,115.02,65.76,45.56,73.45,51.58,84.31,87.63
2/5/2015,117.76,55.98,44.66,86.60,50.93,70.96,149.30,373.89,66.93,82.42,83.45,143.59,15.78,37.93,401.79,37.11,349.96,58.86,48.35,80.21,68.21,55.99,74.19,63.85,147.14,26.43,99.31,104.57,69.90,101.40,46.12,63.66,22.85,26.59,54.60,34.87,14.88,75.61,19.27,172.35,32.48,135.92,23.68,98.72,34.79,527.58,178.42,42.60,106.84,100.26,151.37,32.90,99.51,55.26,40.44,69.07,188.35,70.39,85.20,91.20,35.70,74.24,47.53,161.11,51.50,118.37,57.26,34.29,41.32,46.18,51.03,104.15,42.50,78.86,93.87,31.89,83.82,78.60,65.88,104.21,44.27,83.24,46.88,195.10,32.67,73.22,78.54,53.84,107.07,120.06,98.60,42.98,117.29,67.48,45.61,73.57,52.20,84.92,88.49
2/6/2015,116.77,54.93,44.51,86.29,51.40,69.62,147.39,374.28,66.89,81.46,83.73,143.01,16.29,37.73,402.00,37.84,353.48,58.31,48.95,79.87,67.73,55.95,74.62,63.77,146.76,26.41,99.16,104.85,69.99,100.78,46.70,63.93,22.94,26.85,54.48,33.35,14.89,74.47,18.55,172.23,33.25,136.51,23.70,96.33,34.55,531.00,181.04,42.61,106.89,99.68,151.28,32.28,98.19,56.35,40.11,68.06,189.49,70.82,83.55,90.86,35.35,73.40,48.13,160.65,51.18,117.74,56.89,35.14,41.29,45.41,49.29,104.09,42.33,78.50,93.97,32.06,82.77,77.36,64.33,104.84,43.95,83.47,45.43,187.29,32.98,73.62,78.93,52.91,105.87,119.04,97.83,43.38,116.99,66.39,47.02,74.91,52.96,84.97,88.33
2/9/2015,117.54,53.56,43.55,85.52,51.44,68.73,146.04,370.56,65.80,82.20,83.70,142.61,16.15,37.06,396.88,37.85,351.96,57.51,49.02,81.27,67.50,56.11,75.11,64.11,145.61,26.29,98.13,105.64,69.64,100.50,46.57,63.40,22.87,26.83,54.79,32.85,14.95,74.44,19.20,170.63,33.71,134.21,23.82,95.76,34.55,527.83,179.85,42.76,106.20,99.53,150.35,31.92,96.91,56.28,39.90,67.33,187.34,69.88,83.98,89.63,35.15,72.57,48.08,159.46,51.02,118.75,56.45,34.98,41.24,45.11,50.59,104.29,42.74,78.03,93.25,31.96,82.22,76.95,65.07,104.15,43.86,83.63,45.07,186.36,32.76,72.68,79.08,52.82,104.78,116.74,97.63,43.14,116.51,65.90,46.79,75.15,52.72,83.59,88.39
2/10/2015,119.80,54.92,43.94,85.67,51.71,68.75,149.32,373.00,64.85,83.07,84.54,143.05,16.22,37.33,395.13,38.44,361.52,58.46,49.20,80.53,67.86,56.43,75.45,64.25,146.28,26.65,100.22,105.40,69.88,100.69,46.80,62.86,23.26,26.75,55.45,33.35,15.11,75.19,18.41,172.28,34.12,135.41,23.89,97.16,36.01,536.94,182.16,41.87,108.49,100.36,153.06,32.66,97.46,56.90,41.03,68.19,189.91,70.68,83.62,90.89,35.25,73.80,48.55,160.41,51.60,118.97,56.95,35.50,41.47,45.89,50.18,104.87,43.32,78.08,95.21,33.01,82.55,77.18,68.12,104.98,45.03,83.04,45.91,186.97,32.96,73.90,79.35,54.33,107.22,118.13,98.23,43.49,116.59,65.68,47.19,75.44,53.07,84.93,87.86
2/11/2015,122.61,54.72,43.95,86.10,51.55,69.86,149.85,375.14,63.38,84.32,84.71,143.82,16.16,37.04,390.00,38.48,360.77,57.96,49.48,80.06,67.89,56.79,75.70,64.14,145.88,26.11,101.11,105.21,69.64,100.64,46.39,63.27,23.21,26.77,55.56,32.93,15.26,76.51,18.30,172.90,34.48,134.47,23.94,98.80,36.15,535.97,185.21,41.42,108.13,100.35,152.71,32.52,97.49,56.81,41.01,68.14,190.53,70.35,83.85,91.07,36.17,73.32,48.91,160.10,52.55,119.96,56.84,35.71,41.26,45.17,49.73,105.37,42.70,76.80,97.56,33.10,82.79,78.52,68.07,104.54,44.83,82.56,45.22,186.07,32.53,73.67,79.55,54.51,108.09,119.37,98.06,43.24,116.52,66.15,47.47,78.23,52.42,84.00,87.46
2/12/2015,124.16,55.07,44.24,87.21,51.74,70.24,149.92,377.17,63.22,86.00,79.26,143.98,16.47,37.25,392.11,38.76,365.62,58.12,50.69,80.17,68.26,57.38,77.63,64.99,146.18,28.56,101.52,107.09,70.60,102.33,47.42,64.43,23.04,27.37,56.44,33.11,15.36,76.23,19.16,175.26,34.07,135.40,24.06,99.61,36.49,542.93,187.31,42.03,109.95,101.40,153.02,33.08,95.61,57.98,40.81,68.71,191.67,71.10,86.89,91.92,36.40,73.86,48.84,161.49,53.30,120.24,56.98,36.23,41.95,45.52,50.38,106.30,43.22,78.78,97.43,33.70,83.17,79.67,68.25,104.79,45.35,83.76,44.40,188.29,32.74,74.11,81.80,55.91,108.08,121.02,98.55,44.07,117.41,67.38,47.20,78.65,53.35,83.57,89.17
2/13/2015,124.77,56.04,45.09,87.90,53.23,70.14,150.21,381.83,65.64,88.09,76.90,145.58,16.41,37.42,391.66,38.55,366.75,58.67,51.00,81.71,68.49,58.45,77.23,66.75,145.52,28.53,101.15,108.95,70.50,102.91,47.70,65.10,23.77,27.48,56.52,32.21,15.31,75.74,19.96,175.43,34.38,134.87,24.31,100.70,36.10,549.01,186.54,43.43,109.68,102.26,154.84,33.30,96.75,58.08,40.64,68.74,191.15,70.96,86.51,92.46,36.21,74.18,49.35,161.52,52.55,122.20,56.91,36.11,42.71,45.54,51.14,106.14,43.26,79.81,96.32,33.48,83.05,78.89,68.72,104.43,45.22,86.12,43.75,186.74,32.78,73.88,82.35,56.43,107.68,119.82,98.92,44.02,119.04,67.06,47.00,77.77,53.81,83.49,90.13
2/17/2015,125.50,56.68,45.40,87.42,54.25,69.95,150.95,375.43,65.38,87.34,77.89,145.76,16.43,37.10,397.91,38.81,370.94,58.73,51.49,81.95,68.60,57.79,78.32,66.36,145.95,28.41,102.06,108.58,70.73,102.86,47.83,65.28,23.75,27.79,56.15,31.81,15.13,75.60,20.61,178.48,34.71,135.30,24.33,102.62,35.74,542.84,187.55,44.10,109.79,101.89,155.38,33.67,97.55,58.50,40.46,69.71,191.75,71.38,86.89,91.21,36.57,76.95,50.16,162.48,52.92,122.09,56.89,36.24,42.73,45.45,52.84,106.87,43.17,79.25,95.57,33.42,82.65,78.74,68.64,103.95,45.45,86.62,43.43,186.45,32.83,74.39,82.56,56.65,108.00,119.76,99.62,44.02,119.11,67.37,46.87,77.05,53.85,83.63,89.83
2/18/2015,126.38,57.19,45.40,87.54,53.97,69.40,152.46,373.37,64.36,85.56,78.58,146.98,16.10,36.36,401.12,38.35,368.53,58.64,51.22,81.39,68.94,57.22,77.68,64.70,145.65,28.59,102.60,106.69,70.62,102.60,47.67,62.63,23.95,27.69,56.68,32.59,15.22,76.71,20.95,178.72,34.32,135.90,24.41,102.72,35.69,539.70,186.21,43.63,109.78,102.50,156.56,33.22,97.08,57.79,40.39,69.18,192.72,71.43,87.10,91.43,36.36,77.38,49.19,162.94,53.01,122.00,56.90,35.71,42.68,46.32,53.52,107.39,43.43,78.14,96.52,33.33,83.39,79.01,68.39,104.43,45.93,85.50,44.66,187.87,32.62,75.08,82.07,56.40,108.01,120.55,99.72,43.50,119.76,66.93,46.64,76.84,53.02,83.96,87.86
2/19/2015,126.11,56.95,45.60,88.37,54.24,69.85,152.73,379.00,65.22,84.80,77.22,149.49,16.01,35.84,406.73,38.47,368.29,58.19,50.92,79.95,68.62,56.86,77.76,64.40,145.10,28.41,101.14,104.67,70.41,102.63,47.94,63.08,24.26,28.20,56.53,32.12,15.43,79.42,20.77,177.60,34.46,136.73,24.40,101.52,36.00,542.87,186.65,43.48,108.75,102.57,158.20,33.16,97.80,57.65,40.75,69.28,195.77,71.20,88.56,91.05,36.41,77.01,49.58,162.64,53.24,122.88,56.42,35.67,42.65,46.36,51.99,107.76,43.44,77.41,95.92,33.26,82.38,78.65,68.82,105.44,46.01,84.76,44.04,183.55,32.24,74.43,82.40,56.49,108.26,119.19,99.54,43.29,120.67,66.93,46.61,76.16,53.06,81.26,86.34
2/20/2015,127.14,59.17,46.45,88.58,54.48,70.27,154.30,383.66,64.82,84.16,78.62,153.92,16.18,36.09,408.05,38.79,367.34,59.14,51.58,81.05,68.64,57.50,78.71,64.36,145.96,28.70,101.22,104.91,70.95,103.28,47.79,62.51,24.42,28.51,56.51,32.10,15.40,79.90,20.94,177.45,34.95,139.40,24.59,101.40,36.13,538.95,189.02,42.61,110.03,103.22,157.97,33.35,98.06,58.21,40.62,70.02,197.98,72.45,90.14,91.05,36.39,77.66,50.06,163.64,53.37,122.34,56.47,36.07,43.00,46.97,52.21,107.90,43.11,76.92,96.25,33.40,82.05,79.05,69.34,106.23,46.18,83.68,44.00,185.48,32.23,74.61,83.00,56.96,110.81,120.85,99.79,43.58,121.84,67.90,46.67,76.19,53.33,82.02,86.80
2/23/2015,130.58,58.47,46.29,88.66,53.84,69.94,155.04,380.14,64.82,84.23,79.09,150.45,16.00,36.49,408.58,38.52,367.13,59.89,51.12,80.14,69.07,57.21,78.38,63.92,146.80,28.72,101.78,104.19,71.68,103.72,47.75,62.63,24.44,28.23,56.58,32.47,15.38,78.84,20.26,177.25,35.02,138.44,24.55,103.28,36.17,531.91,187.83,42.48,110.06,102.26,157.26,32.72,97.98,57.77,40.50,69.25,199.54,72.62,90.46,91.17,36.41,78.11,49.35,164.32,53.27,122.00,56.42,35.61,43.29,47.01,52.04,107.12,43.12,76.63,96.63,33.24,82.55,78.91,68.78,106.99,46.21,83.35,44.31,187.22,32.02,74.44,82.26,56.72,114.53,120.94,99.61,43.45,121.46,67.90,46.48,77.63,53.59,82.31,85.93
2/24/2015,129.76,58.76,46.44,88.93,54.30,70.34,154.02,378.59,65.50,84.60,79.64,150.10,16.18,36.71,404.89,39.12,368.77,60.05,51.70,81.11,69.40,58.16,78.81,64.09,146.62,28.72,101.87,104.29,72.09,103.40,48.06,63.51,24.58,28.49,56.39,33.44,15.36,78.45,20.88,176.75,34.89,138.86,24.77,103.47,36.23,536.09,189.72,42.38,114.45,102.69,159.11,33.35,98.49,59.20,40.77,69.07,200.54,73.52,90.66,91.82,36.43,77.89,49.86,164.62,53.47,122.37,56.48,36.07,43.23,47.21,52.41,107.07,43.21,76.58,96.76,33.19,82.66,79.50,69.20,107.51,46.15,83.13,44.71,183.79,32.21,74.69,82.11,57.39,113.58,119.90,100.15,43.68,121.53,67.77,46.91,79.41,53.85,82.28,86.32
2/25/2015,126.45,58.52,46.37,88.69,54.06,69.80,154.71,385.37,66.40,85.11,80.93,148.77,16.29,36.60,408.94,39.20,366.64,59.82,51.88,81.73,69.40,58.60,77.99,64.51,145.90,28.59,101.95,104.89,72.09,104.29,48.10,64.10,24.56,28.39,56.15,33.15,15.50,79.56,21.15,174.60,34.55,137.35,25.27,103.20,36.33,543.87,189.22,42.93,114.02,102.78,157.16,32.91,98.98,59.51,40.70,68.54,198.83,73.31,92.00,95.37,36.09,77.50,49.64,164.39,53.40,121.67,56.60,35.92,43.13,47.90,52.47,107.04,43.07,77.02,96.68,33.50,82.62,79.46,69.50,106.51,46.55,83.03,43.79,184.19,32.36,74.88,81.34,57.53,112.22,120.18,99.79,43.80,121.12,67.90,46.89,79.04,53.81,81.31,86.50
